Run,Plate,ID,first_axis_polarisation,second_axis_polarisation
RR,3,C7,0.02717565629468894,0.005814565694662089
RR,3,C8,0.014397449821856409,0.009409215375536274
RR,3,C9,0.008469168663794123,0.008085735859806778
RR,3,C10,0.022441662353677526,0.005466382293795016
RR,3,C11,0.03215579958280699,0.0026059776040326097
RR,3,C12,0.011214086625210312,0.0030353899157691214
RR,3,D1,0.02529234967421786,0.022955650884603284
RR,3,D2,0.015189452607120065,2.6533498028704436e-05
RR,3,D3,0.009031041679787723,0.013893173650406676
RR,3,D4,0.004851259770770684,0.004444153908091803
RR,3,D5,0.025938784327678446,0.008866387380218377
RR,3,D6,0.013367818304372718,0.004783083824414644
RR,3,D7,0.01786029958548103,0.003114361741049796
RR,3,D8,0.0035756321273231954,0.0036325369723522512
RR,3,D9,0.003986610970149092,0.017796581594484003
RR,3,D10,0.021233639312333425,0.009811212668923675
RR,3,D11,0.00785413757109033,0.008506771042768311
RR,3,D12,0.011568300100891849,0.011511866855502997
RR,3,E1,0.010407743393315847,0.018417160592713252
RR,3,E2,0.01336916936246498,0.0022724593734450723
RR,3,E3,0.0157955905045602,0.006993837719268068
RR,3,E4,0.007455233601278863,0.017093654979601542
RR,3,E5,0.0012634267462134164,0.014621847295851387
RR,3,E6,0.005976353052940759,0.006201010683031064
RR,3,E7,0.009970420549882618,0.008446241210222333
RR,3,E8,0.014527921033324821,0.018252795998623395
RR,3,E9,0.004312795599152206,0.005943872193727659
RR,3,E10,0.009539068345530682,0.008118630923414775
RR,3,E11,0.005888134662407953,0.0041490750059723
RR,3,E12,0.0035707773303455606,0.0043686524103887184
RR,3,F1,0.011935299616479995,0.011018198659817282
RR,3,F2,0.023401809160745086,0.0017940686442413283
RR,3,F3,0.020912053890424703,0.04453019989214763
RR,3,F4,0.027883073678014483,0.0036645639584742644
RR,3,F5,0.012214086307656752,0.019069379371486308
RR,3,F6,0.013604066188707353,0.003874295321048811
RR,3,F7,0.012658834976058275,0.034272802618134326
RR,3,F8,0.028191152548294088,0.012363400784416086
RR,3,F9,0.00691554418616496,0.014318367418519213
RR,3,F10,0.000709533511928262,0.012484057713754769
RR,3,F11,0.006233364215349057,0.001217299560279452
RR,3,F12,0.005024757425891804,0.001416294523053807
RR,3,G1,0.004337668323871134,0.008648449996196083
RR,3,G2,0.00860942965686092,0.025463519146339094
RR,3,G3,0.002963399810824964,0.0027446273982557746
RR,3,G4,0.01892972401196667,0.006167563109322399
RR,3,G5,0.01532136929456435,0.006370772557060435
RR,3,G6,0.015814791319284538,0.018353340989197695
RR,3,G7,0.015659698632871106,0.007759485489282801
RR,3,G8,0.005159877680015482,0.0037823149348729618
RR,3,G9,0.035960484959592046,0.008696949171198265
RR,3,G10,0.013726129570162887,0.0027431091380363754
RR,3,G11,0.020103071021943177,0.004254131093115679
RR,3,G12,0.006193483237860992,8.39209597986597e-05
RR,3,H1,0.039618559759373694,0.0021650522903072103
RR,3,H2,0.013942879168654864,0.0052017387757577116
RR,3,H3,0.009512627290405655,0.01406176682933256
RR,3,H4,0.0052919428536514455,0.007652452571202339
RR,3,H5,0.002873589965918587,0.021647439393240837
RR,3,H6,0.04534752719108268,0.00931242045482008
RR,3,H7,0.008098618631649023,0.014090923449292822
RR,3,H8,0.010384778830508229,0.009619639655988943
RR,3,H9,0.015176527491549253,0.01173576921873243
RR,3,H10,0.00882430847154855,0.00022139978043225398
RR,3,H11,0.0014881354520940853,0.015420724692148889
RR,3,H12,0.006000966001381052,0.02429961688712241
RR,4,A1,0.0047282544509091706,0.007111541477499372
RR,4,A2,0.006944506203218508,0.0003487445484495311
RR,4,A3,0.004856605223946878,0.015353497371923017
RR,4,A4,0.0015803649943838909,0.002917046389094392
RR,4,A5,0.0027150805646989494,0.023922051881542783
RR,4,A6,0.005560436420782467,0.01365790448596383
RR,4,A7,0.01600896364011044,0.01911184952432691
RR,4,A8,0.0028573383595867333,0.008980600242486932
RR,4,A9,0.02841259968210862,0.009783741304827566
RR,4,A10,0.011448902836806905,0.0037190008258551313
RR,4,A11,0.008338478309939612,0.011843604698524135
RR,4,A12,0.01715556876107904,0.0006720707066860273
RR,4,B1,0.004735630475525985,0.01793569350446028
RR,4,B2,0.01259301999611716,0.001062563267022878
RR,4,B3,0.007842748402658396,0.02776278754037576
RR,4,B4,0.0047609545341218825,0.006261368425473783
RR,4,B5,0.05699967387462622,0.04190157569113495
RR,4,B6,0.02863574812889528,0.012083827157804962
RR,4,B7,0.020809557287654275,0.0022175597649671083
RR,4,B8,0.03458643957132534,0.09249997552411057
RR,4,B9,0.014228434999170345,0.0004558488301093486
RR,4,B10,0.010982257706852228,0.004700875567970355
RR,4,B11,0.012661938670201328,0.03270691053461158
RR,4,B12,0.0028964538718340514,0.01636404467624651
RR,4,C1,0.05755031972832491,0.0350564958352361
RR,4,C2,0.02823481744587231,0.011828930574631401
RR,4,C3,0.024494401719651386,0.017634064475243884
RR,4,C4,0.026773836190760097,0.000367332612855749
RR,4,C5,0.004394336396181224,0.004001575226311004
RR,4,C6,0.01583018262296056,0.0006193914942322838
RR,4,C7,0.016142405647083673,0.013234997927685203
RR,4,C8,0.030361325282527062,0.011649688499909081
RR,4,C9,0.01473358759998385,0.015475532316082015
RR,4,C10,0.008237141020168386,0.008087461269147037
RR,4,C11,0.005056379125860211,0.01950600798685644
RR,4,C12,0.01418375893629927,0.0009217224404023164
RR,4,D1,0.01573597355577601,0.014435036162025957
RR,4,D2,0.015611427886459417,0.002356419063249643
RR,4,D3,0.011677216049460757,0.007561633041638091
RR,4,D4,0.001834893568003314,0.015881678288110865
RR,4,D5,0.010717142699260721,0.002017724777280834
RR,4,D6,0.0033845227248810636,0.002352314515036671
RR,4,D7,0.007547154188477865,0.008080237870101585
RR,4,D8,3.386159407217471e-05,0.013206647193297488
RR,4,D9,0.004664308224326448,0.0035360493650994263
RR,4,D10,0.011046417320044952,0.00776339344978183
RR,4,D11,0.013554568367178348,0.01657613517063121
RR,4,D12,0.021435697802707043,0.0009683654887628853
RR,4,E1,0.021748105453558802,0.007992036962341836
RR,4,E2,0.006217501643429448,0.036091292915286524
RR,4,E3,0.010111231187978702,0.004989154737658147
RR,4,E4,0.015347600772055436,0.0017295756175754603
RR,4,E5,0.011365519370058651,0.005279865128747573
RR,4,E6,0.0018317774371059414,0.0027091356482973534
RR,4,E7,0.03582321660882563,0.01126964418044842
RR,4,E8,0.015784061985308545,0.02142765376923915
RR,4,E9,0.009742622211886312,0.02332981920213939
RR,4,E10,0.0028889245769447374,0.007157773109435762
RR,4,E11,0.05372103292349835,0.022428056599160983
RR,4,E12,0.019588772595342703,0.018290690487069352
RR,4,F1,0.011757870450684337,0.002985682348744977
RR,4,F2,8.154768648438448e-07,0.021623089240583503
RR,4,F3,0.02242038150561676,0.01633554101573746
RR,4,F4,0.015715940536093185,0.0061493395465491525
RR,4,F5,0.017830073151405598,0.02174110761845278
RR,4,F6,0.003598103491275185,0.007728467500343407
RR,4,F7,0.0113806450954562,0.0032553552977361414
RR,4,F8,0.005634891571318848,0.015768668885633084
RR,4,F9,0.013123526303790139,0.006518377855641215
RR,4,F10,0.022533617494426245,0.009039664195067663
RR,4,F11,0.001893903847501846,0.07858225319590253
RR,4,F12,0.02101489655172168,0.008639262942321481
RR,4,G1,0.010088464376929632,0.005151905728219459
RR,4,G2,0.017768431682975924,0.007923310472628222
RR,4,G3,0.01890793213513274,0.013051673230267267
RR,4,G4,0.025674570646389384,0.029969989365461913
RR,4,G5,0.006493021172129158,0.006578272053339485
RR,4,G6,0.008389532673701966,0.003923690692937656
RR,4,G7,0.023453100062794757,0.018382236379872314
RR,4,G8,0.007753668339343752,0.025248792446494715
RR,4,G9,0.007733741734638021,0.008216720476075811
RR,4,G10,0.010040716734476748,0.025342661829422818
RR,4,G11,0.013430159218984272,0.011079081976186731
RR,4,G12,0.006528393772237691,0.027202379560651704
RR,4,H1,0.0030985474370214833,0.01495602335638875
RR,4,H2,0.011307908709129831,0.015519688019785118
RR,4,H3,0.029025450695742656,0.022462343587305294
RR,4,H4,0.001812643214367182,0.009496625989456525
RR,4,H5,0.004673028944878865,0.011291576757789834
RR,4,H6,0.026767725951680667,0.003431547986346791
RR,4,H7,0.021866660720467192,0.0033945850549392336
RR,4,H8,0.034373263820813627,0.0006650183578654912
RR,4,H9,0.0009121076974215502,0.008116939309982559
RR,4,H10,0.000993670299439636,0.013030083836174988
RR,4,H11,0.010080938676845121,0.021568431053086225
RR,4,H12,0.005021451438895527,0.0013298215461509737
RR,5,A1,0.006422985272925803,0.013057970326288486
RR,5,A2,0.017522235526046332,0.0031767294133466725
RR,5,A3,0.03647031262370367,0.015279176867808036
RR,5,A4,0.01600687444489484,0.005623496480107834
RR,5,A5,0.0012855321845185702,0.01878309474871171
RR,5,A6,0.006369424042843586,0.006744896367952909
RR,5,A7,0.014660732589359524,0.00017019121516622963
RR,5,A8,0.02698090701249015,0.006190161137521986
RR,5,A9,0.0009846463987778344,0.00018409858287367817
RR,5,A10,0.028097034924108005,0.008017501185629524
RR,5,A11,0.007939178309218742,0.007177333972825769
RR,5,A12,0.025143363264492895,0.03472990590035743
RR,5,B1,0.0037728441832553614,0.013558001815412021
RR,5,B2,0.009666198198300745,0.02928290165238725
RR,5,B3,0.02986454992841106,0.013365171464228658
RR,5,B4,0.00922547751604985,0.017802286683771217
RR,5,B5,0.011397173510828043,0.005286397527597227
RR,5,B6,0.023528628790152228,0.02283474486042349
RR,5,B7,0.018319685970069714,0.019710225491921547
RR,5,B8,0.01559943943827067,0.01695655951530467
RR,5,B9,0.006364083375019474,0.013413210903013834
RR,5,B10,0.015604777346733526,0.012975652518467426
RR,5,B11,0.02037295707310231,0.020329570118291517
RR,5,B12,0.023252516044400973,0.017403828599210965
RR,5,C1,0.008094382251367464,0.01562082867525506
RR,5,C2,0.032292649045862355,0.017856893734586758
RR,5,C3,0.010968837843054231,0.007357870046841761
RR,5,C4,0.018012130065809838,0.012020866241696146
RR,5,C5,0.0019187917395532667,0.011883213859151125
RR,5,C6,0.0013759026515476516,0.0050048029529242396
RR,5,C7,0.0008687333593517022,0.021555219758783717
RR,5,C8,0.0078236472616572,0.02395700948830546
RR,5,C9,0.007609366734913152,0.010442245866163201
RR,5,C10,0.03208381190792135,0.05201564530912988
RR,5,C11,0.03410208897404064,0.0001109920436093148
RR,5,C12,0.011075327754799804,0.03563733158257824
RR,5,D1,0.009312529373702754,0.021620939758654936
RR,5,D2,0.02359502453661963,0.011263333137803545
RR,5,D3,0.005966075733814365,0.000874478249292815
RR,5,D4,0.009850973834936308,0.007561367566056216
RR,5,D5,0.011011415152144476,0.005472029632586764
RR,5,D6,0.01341338433636528,0.007593701650633985
RR,5,D7,0.01130770209091477,0.0001025627432245675
RR,5,D8,0.01771437476990408,0.014258385333124483
RR,5,D9,0.010631833429391375,0.004940732187264213
RR,5,D10,0.004138208647768066,0.014329709127668068
RR,5,D11,0.0041026867463155705,0.01420532506266248
RR,5,D12,0.00846016358321075,0.004055654777999344
RR,5,E1,0.0215956881763489,0.002799371449885999
RR,5,E2,0.012751639514906795,0.012939852925111394
RR,5,E3,0.0035435972038901464,0.004698491816898083
RR,5,E4,0.006818813195511966,0.014830188165438882
RR,5,E5,0.025590335831660038,0.013103518887367455
RR,5,E6,0.035009367119685525,0.02190292894629427
RR,5,E7,0.02171206564316033,0.025617885242575505
RR,5,E8,0.012406108634768626,0.005688579677544192
RR,5,E9,0.0061590824331315425,0.015643002011136452
RR,5,E10,0.011766889718045773,0.005404232234927941
RR,5,E11,0.012948895516005348,0.009771587951944759
RR,5,E12,0.0010114668150324603,0.009567121884915172
RR,5,F1,0.006859029028346067,0.01277254386731089
RR,5,F2,0.002766395847001476,0.008868763104665176
RR,5,F3,0.0006223326984716159,0.015538972236257425
RR,5,F4,0.019639942338209655,0.04150139544562557
RR,5,F5,0.00411379199784534,0.0050218273723908104
RR,5,F6,0.004650290644821355,0.008454411011376837
RR,5,F7,0.024676486719240272,0.013383609627772665
RR,5,F8,0.019330417556986848,0.004787104861235979
RR,5,F9,0.042846684731814355,0.017036266389287815
RR,5,F10,0.020612197849408743,0.01955569801027982
RR,5,F11,0.03066210274045261,0.017895739952281865
RR,5,F12,0.027515984766137983,0.014578254275141441
RR,5,G1,0.012709955675992899,0.015219103311438791
RR,5,G2,0.003787675242075518,0.03154191106067206
RR,5,G3,0.0051052864081414335,0.003878582541880999
RR,5,G4,0.010135641782573835,0.011087312106519675
RR,5,G5,0.011134497569199646,0.009384695669505642
RR,5,G6,0.03637914929625544,0.026231957081886827
RR,5,G7,0.03218835140220921,0.0020693428355784897
RR,5,G8,0.006419815358265352,0.006218558949996425
RR,5,G9,0.008139456117176072,0.01202054265094354
RR,5,G10,0.006205902617900438,0.00012321450579412814
RR,5,G11,0.005341839876643859,0.017595568533347875
RR,5,G12,0.0015850498080449717,0.015746244637366954
RR,5,H1,0.0011978199738259085,0.0029385686601597983
RR,5,H2,0.024381300949577394,0.002998193078566517
RR,5,H3,0.008383724185632086,0.002169766856831738
RR,5,H4,0.007643913365165683,0.017330011805602015
RR,5,H5,0.0046530555814455,0.003800649624471288
RR,5,H6,0.013579026821129488,0.004396143588885898
RR,5,H7,0.012872530254405977,0.008203895615620462
RR,5,H8,0.0061492085707861195,0.0075822007669849025
RR,5,H9,0.007206914787892603,0.02083435830360524
RR,5,H10,0.06391484631071369,0.01907318226425101
RR,5,H11,0.011239437482817945,0.0020296787835907474
RR,5,H12,0.012997676835591662,0.008738431434560212
RR,6,A1,0.0007060757068807525,0.028058824820607804
RR,6,A2,0.007401233390373747,0.01033472733133974
RR,6,A3,0.026634730385347315,0.01065204720673678
RR,6,A4,0.007710400174119132,0.01035414927479033
RR,6,A5,0.008659951072962855,0.008446293049190971
RR,6,A6,0.0032755872956784986,0.0037958008581665766
RR,6,A7,0.012430578145591795,0.00601943081745644
RR,6,A8,0.01422728100562581,0.001405302706938418
RR,6,A9,0.003961202878200805,0.014644338426859693
RR,6,A10,0.023010921718110477,0.009265662083043486
RR,6,A11,0.010447195544867926,0.008656583458104234
RR,6,A12,0.007067636879856303,0.0066352704224135
RR,6,B1,0.04819399706122727,0.01886718469316255
RR,6,B2,0.005043851726177397,0.001166283075576159
RR,6,B3,0.03552790688457988,0.021118596422908652
RR,6,B4,0.00011773905283655554,0.011194638590697331
RR,6,B5,0.022579669987204714,0.00724646248826054
RR,6,B6,0.020289273063659588,0.007199318824927856
RR,6,B7,0.00680772433277046,0.004633954476722424
RR,6,B8,0.003571926968281953,0.027034858091351092
RR,6,B9,0.0006784921775033265,0.011504446230575125
RR,6,B10,0.028694371518169136,0.007889441743911946
RR,6,B11,0.0027540167175530428,0.019012134014596577
RR,6,B12,0.001466821824614113,0.020458925176551786
RR,6,C1,0.0054183120601189625,0.0035492316884973983
RR,6,C2,0.007006277539136464,0.020167760373667278
RR,6,C3,0.0015564550195742636,0.0259439201038319
RR,6,C4,0.016043652393179064,0.02747098424065149
RR,6,C5,0.007814447891881494,0.010096635222454494
RR,6,C6,0.009424298713777023,0.02751532879459463
RR,6,C7,0.009002724336814349,0.003936834109196319
RR,6,C8,0.02512883511209548,0.016470599203863165
RR,6,C9,0.02072472444826741,0.00993927145304889
RR,6,C10,0.005862046736380886,0.0063311852811930155
RR,6,C11,0.004173320152064912,0.010697826235045671
RR,6,C12,0.007359161326141299,0.00610278180612434
RR,6,D1,0.02018218096968774,0.011130268620689934
RR,6,D2,0.004985451468629846,0.003760066407906348
RR,6,D3,0.012435518411383408,0.00344657831525789
RR,6,D4,0.0019372578452044851,0.011195389903264035
RR,6,D5,0.02129965557201084,0.011291807238148589
RR,6,D6,0.02019879995835097,0.007893403110449866
RR,6,D7,0.007690639703139219,0.00933174838580182
RR,6,D8,0.011283548817633335,0.00016478225505018657
RR,6,D9,0.0015141178305381657,0.004491915962432969
RR,6,D10,0.012260741674705705,0.0064615507967659535
RR,6,D11,0.0032976481292681494,0.019077105781805086
RR,6,D12,0.015028835166970194,0.004020614162172818
