Run,Plate,ID,area,perimeter,axis_major_length,axis_minor_length,eccentricity,feret_diameter_max,solidity,aspect_ratio
RR,1,C2,50801.689943289995,853.2460479680732,256.79054100757156,253.56127936795667,0.15809110267795914,266.69627127295945,0.9853393930508723,0.9874245304093204
RR,1,C3,51134.27056484999,851.3592267443321,267.6434377652911,244.14782706012173,0.4097162639681722,274.40713580623225,0.9835708054667054,0.9122130140707064
RR,1,C4,48723.06105853999,825.0859559269762,256.3802489305169,242.29944721982397,0.3268435881075437,262.3529518834122,0.9851749961791227,0.9450784459043526
RR,1,C5,44762.328201779994,793.7048585799439,249.17951165418248,229.26875116603725,0.3916959532727759,259.57236075487697,0.9850299401197605,0.9200947126191583
RR,1,C6,50922.62835112999,843.3067134794937,270.74985644882946,240.1625179348351,0.4617169524690886,274.5172952389339,0.9863836017569546,0.8870273140116134
RR,1,C7,46001.94688213999,795.4298161324615,246.76112187162352,237.4567554021552,0.2720113823222058,252.89077048379997,0.9857466796242307,0.9622940340078819
RR,1,C8,42252.856239099994,763.6579453151055,241.38039855055865,223.45719326214754,0.37814334432946073,246.21205683272294,0.9876325088339223,0.9257470557011407
RR,1,C9,49841.741331059995,837.6936585799439,258.63300843618015,245.8479034295618,0.31052070769916656,269.44542667569993,0.9844729770080621,0.9505666152827001
RR,1,C10,48655.03320412999,829.6411453151056,259.4560262111173,239.25582396505453,0.38684673927244095,274.2831535602761,0.9831984114861769,0.9221440236287822
RR,1,C11,47823.58165022999,823.8662267443322,249.67437898524312,244.20145750518301,0.2082305851264485,257.55526921466776,0.9847470817120623,0.9780797633209148
RR,1,C12,52003.515371199996,863.1379736849791,269.6760859732426,246.06643557010736,0.4091841583097703,281.6925857100609,0.9839816933638444,0.912451820420303
RR,1,D1,53159.98889616999,866.9116161324615,271.142836720508,249.9804574528685,0.3873061156321023,278.0057576026978,0.9848760677776222,0.9219511770120871
RR,1,D2,48889.35136931999,842.3633028676232,256.7714645269347,244.6225794176551,0.3039562232887783,264.99030746821666,0.9825307610511924,0.9526859998572574
RR,1,D3,45760.07006645999,802.1481453151056,248.58681233916008,234.79559079075992,0.32844957215338827,252.33721827697156,0.9834307992202729,0.9445215077234907
RR,1,D4,51534.87904081999,849.0816320502673,276.3671552105842,237.72517350934757,0.5099925463083375,281.73283229948544,0.9854025148142795,0.8601788201937655
RR,1,D5,48103.25171835999,820.2544479680732,265.3731451666426,231.10216703814902,0.4915357465353653,269.6557392561857,0.9859024012393494,0.87085739927839
RR,1,D6,51648.25879816999,852.6934108265261,268.6421273261621,245.2481731065442,0.4081435242454442,275.54789814485974,0.9851499423298731,0.9129177748387356
RR,1,D7,50484.22662270999,843.3067134794937,261.8837781288876,245.76552271639275,0.3454079388350173,269.669754263043,0.9852485617347692,0.9384526390765519
RR,1,D8,48156.162271789995,823.8662267443322,262.4045689240773,234.1461198975299,0.45142391473794896,269.05240333944244,0.9834825563445508,0.8923096151015436
RR,1,D9,46311.85155222999,806.703334703235,251.4392339692464,235.00198363197873,0.35562863535858297,255.84744134620536,0.984889889085356,0.9346273448348235
RR,1,D10,37574.051585789995,725.4440638858791,228.72010837238196,209.897952629689,0.3972588568384981,233.6905,0.9826052579561179,0.9177065983544901
RR,1,D11,49252.166592839996,827.0872320502674,257.2025128789347,243.97401431136987,0.3165741366732184,264.4192070037651,0.9860774818401937,0.9485677708996897
RR,1,D12,47936.96140757999,819.7018108265261,253.26586539933513,241.15102607272178,0.3055827386205402,260.4299730191784,0.9860074626865671,0.9521655265011282
RR,1,E1,50310.37766143999,849.1960869498172,267.1110689769892,240.66508289681164,0.43383456143200594,279.03702029926063,0.9844697529951191,0.9009925489742404
RR,1,E2,49252.166592839996,836.1976108265261,259.37820865858686,242.85076148556055,0.35125319442745845,270.2856951187946,0.9845874886672711,0.9362805099992769
RR,1,E3,48587.00534971999,828.697734703235,261.03285842127696,237.9001190842451,0.41156596972908316,271.12335940536366,0.9849831443456941,0.9113799715601387
RR,1,E4,48549.21209726999,825.4767293972998,255.58403782452058,242.49190894761563,0.3159506065550366,263.1584233677121,0.9860300890389929,0.9487756395573742
RR,1,E5,51875.018312869994,865.0247949087202,277.423925095275,239.3497590433375,0.5056167848973226,285.42448209854035,0.9826746849942726,0.8627581740152305
