Run,Plate,ID,area,perimeter,axis_major_length,axis_minor_length,eccentricity,feret_diameter_max,solidity,aspect_ratio,straight_area,straight_eccentricity,straight_major_axis_length,straight_minor_axis_length,straight_equivalent_diameter,straight_perimeter,straight_extent,straight_orientation,straight_form_factor,straight_aspect_ratio,straight_moments_hu_0,straight_moments_hu_1,straight_moments_hu_2,straight_moments_hu_3,straight_moments_hu_4,straight_moments_hu_5,straight_moments_hu_6,straight_inertia_tensor_0_0,straight_inertia_tensor_0_1,straight_inertia_tensor_1_0,straight_inertia_tensor_1_1,straight_inertia_tensor_eigvals_0,straight_inertia_tensor_eigvals_1,straight_locoefa_coeff_0,straight_locoefa_coeff_1,straight_locoefa_coeff_2,straight_locoefa_coeff_3,straight_locoefa_coeff_4,straight_locoefa_coeff_5,straight_locoefa_coeff_6,straight_locoefa_coeff_7,straight_locoefa_coeff_8,straight_locoefa_coeff_9,straight_locoefa_coeff_10,straight_locoefa_coeff_11,straight_locoefa_coeff_12,straight_locoefa_coeff_13,straight_locoefa_coeff_14,straight_locoefa_coeff_15,straight_locoefa_coeff_16,straight_locoefa_coeff_17,straight_locoefa_coeff_18,straight_locoefa_coeff_19,straight_locoefa_coeff_20,straight_locoefa_coeff_21,straight_locoefa_coeff_22,straight_locoefa_coeff_23,straight_locoefa_coeff_24,straight_locoefa_coeff_25,straight_locoefa_coeff_26,straight_locoefa_coeff_27,straight_locoefa_coeff_28,straight_locoefa_coeff_29,straight_locoefa_coeff_30,straight_locoefa_coeff_31,straight_locoefa_coeff_32,straight_locoefa_coeff_33,straight_locoefa_coeff_34,straight_locoefa_coeff_35,straight_locoefa_coeff_36,straight_locoefa_coeff_37,straight_locoefa_coeff_38,straight_locoefa_coeff_39,straight_locoefa_coeff_40,straight_locoefa_coeff_41,straight_locoefa_coeff_42,straight_locoefa_coeff_43,straight_locoefa_coeff_44,straight_locoefa_coeff_45,straight_locoefa_coeff_46,straight_locoefa_coeff_47,straight_locoefa_coeff_48,straight_locoefa_coeff_49,straight_locoefa_coeff_50,straight_locoefa_coeff_51
RR,1,A1,51429.05793395999,848.52899490872,260.6948365361446,251.60920942099375,0.2617031306385372,266.7246115600883,0.9850875922976692,0.9651484193708184,51519.76173983999,0.3146393701561168,264.0212417923451,250.61194263076376,256.1191089756833,905.239952461238,0.7642969275622337,-0.1504014045678931,1.2657377017860476,1.0535062256842953,0.1607557438055185,7.008419293591838e-05,0.0001256017325677,1.5568883687687373e-07,1.5886770407024408e-15,-3.4708568640692467e-10,6.884665906139082e-13,520.6061095673464,8.4532227875518,8.4532227875518,575.105040211068,576.3860907594693,519.325059018945,0.0,47.074642903967,1.2777433754873535,2.8986574917200074,0.4789715253854329,0.3221908824417611,0.3826827199937589,0.1926595425721776,0.0954233057450896,0.0814193911881501,0.1578444574524735,0.1942756518285466,0.1239393952300402,0.1239308370810571,0.1498775854129319,0.0340088246444261,0.0835221644941083,0.146524977021004,0.1471426037145873,0.0631231175375447,0.0513914049463144,0.0423663484231304,0.0465933204093391,0.0435134564630396,0.1494850427847603,0.0435231803961013,0.0770071816512909,0.0408062873027832,0.1044961120849951,0.0603139886453563,0.0862546362687662,0.0659519053142727,0.0181169794790744,0.0318764794394132,0.0205008499485767,0.0237333100191483,0.015500987239589,0.0223253778726501,0.0522403575127756,0.0515362197251033,0.0511664197096438,0.110400803426716,0.0382983995616036,0.0190014118157072,0.0543243107510915,0.1019916875869751,0.0434248769480735,0.0656699018559442,0.0354906309681279,0.0275559369756235,0.0355809161580032,0.0
RR,1,A2,46107.76798899999,807.0941081735585,244.7532052609148,240.3122555731886,0.1896311655372521,252.8907704838,0.9840296822068076,0.9818553972235338,45858.33252283,0.1270036687612175,243.1263631723113,241.1575859989813,241.63741933666185,854.4183683790437,0.7407814407814408,-0.5924683583038148,1.2668145110924318,1.0081638616723354,0.1598229308924808,1.6885611690170625e-06,4.459481776940155e-05,6.02105948060226e-09,1.5314526877474088e-15,-7.536813407579087e-12,2.718256286902164e-15,483.3393153410889,3.6520458636593456,3.6520458636593456,486.3064063835927,488.76473177650047,480.88098994818114,0.0,44.39193896782028,0.2368400545186947,1.6592156420305042,0.5611199749460125,0.5382875142928341,0.4517153038159478,0.2549973656927499,0.1527076022949446,0.319385128232165,0.1007310576106531,0.0851867758334527,0.1865037420442261,0.163520522601537,0.0606312612826482,0.0765921264445605,0.1163382148164396,0.0214928658477307,0.0115208605936029,0.0299224306550722,0.0295634069048651,0.0336349928760324,0.0308976159426808,0.0640274502230277,0.0238668017249197,0.0388928844061654,0.1228360953252678,0.0439770782851451,0.0348061461273863,0.0832408790612177,0.0591747979533221,0.0271431319375601,0.027789265348047,0.077699291189816,0.047536083396182,0.0539968933561282,0.0422302243870121,0.0451117329260439,0.0765223083495458,0.0441442389958562,0.0017622343999436,0.0108207915336702,0.0564251386388495,0.0317754893229785,0.01870427453156,0.0294670660341212,0.0948920395696562,0.0333508981097619,0.0526688270274203,0.0180120053963108,0.0400465442659131,0.0
RR,1,A3,54482.75273192,885.0179187854292,272.9459527053592,255.0018015407272,0.356599125752909,280.3342454009677,0.983892983892984,0.9342574931528572,55049.65151866999,0.4015980969103834,277.85984964278066,254.46849950435563,264.74779175181186,944.6735630731084,0.7529983457402812,-0.0373509339157668,1.2900278470491608,1.0919223801137894,0.1611730380747293,0.0001998575947329,0.0001078779917146,2.293835817684451e-07,-4.583326517700481e-13,-2.5851784049077158e-09,1.0449678164125194e-12,535.5749413263119,3.842095076609864,3.842095076609864,638.2482949719421,638.3918675831368,535.4313687151172,0.0,48.70483737872607,2.098849638997545,2.7904595174942304,1.0885178574825525,0.319264566357912,0.2504940526297837,0.8275166822499911,0.235685437565222,0.3295879617263778,0.4216410447611095,0.147258751697931,0.0362386430549338,0.0459532191759406,0.0633059923428934,0.0756038325478408,0.0641066100011626,0.0674200741815719,0.1857436532783734,0.1463477143947656,0.0453212348991865,0.0835093069324767,0.0784014011865197,0.1146959945400998,0.0064313763579767,0.082856948732791,0.0679910466166417,0.1360175163660017,0.0303971358941575,0.0646954092104869,0.0870633159205425,0.0159011835943859,0.0441633040654216,0.0275563239170137,0.0384055613527203,0.0534831001570857,0.0511212240612669,0.053587523746594,0.0602158303224756,0.0179896980983795,0.0366524938675885,0.0526396237583153,0.078011717637939,0.076397282131966,0.0442912575740401,0.0383177763862951,0.0654564483973718,0.0788437925985013,0.0267818256675328,0.0200878645586609,0.0288127107374429,0.0
RR,1,A4,46992.13009633,817.0334426621379,251.35635275417127,238.32193906933423,0.3178420184074658,256.3197028304301,0.9854176573149468,0.9481436870720956,46878.75033898,0.3251164691882352,251.39401320403013,237.73677768121624,244.31102868957072,835.5305187854291,0.791879468845761,-0.4968760352762281,1.1850556501130896,1.05744687740795,0.1596108637594297,7.932016077707326e-05,4.387220281489983e-06,2.7373441791972042e-09,2.274049216698482e-16,2.221717696773868e-11,1.9563630514459715e-16,479.8862650645509,23.14613172083235,23.14613172083235,510.0203119714323,522.5713733426976,467.3352036932856,0.0,44.82582173326744,1.2829909101898962,0.5149644946430547,0.7280881001298478,0.3261238382748193,0.0779825416354649,0.1044303532289803,0.1416016164685416,0.0927218181261524,0.1096062953031911,0.0313471808359189,0.0393428267711421,0.1437116193571164,0.1454443516737452,0.1551648379342781,0.0567344004405304,0.1066339016000587,0.1122172416977477,0.0713568578106585,0.1254479813072535,0.0576130745166424,0.064768829099276,0.0763454077204086,0.0758273241570971,0.0050473976495097,0.0202284113536658,0.0898697039983931,0.020809947769372,0.0642381142221545,0.0870523139148096,0.0886798659873336,0.0523223140612446,0.0182831962471173,0.021664115889402,0.0304046345770247,0.0223034523498485,0.0224641751288088,0.0728801417255712,0.0603131024800382,0.0590853180209535,0.0280254308385844,0.088471858891728,0.0304159470417834,0.0700789949699067,0.041659908237265,0.0691950623981779,0.0270919065539031,0.0678260184610358,0.0312241792435892,0.0234441849357982,0.0
RR,1,A5,50680.75153544999,844.9172161324615,262.58088617304134,246.04097726380584,0.3493019091799229,267.3614738213604,0.9854497354497356,0.9370102327313512,50348.17091388999,0.3259739906619246,260.62747605942184,246.39167428794156,253.19020955133607,909.1280498082702,0.7705031810294968,0.330446180268873,1.306340986757022,1.0577771217823049,0.1596824870951167,8.027960543846281e-05,8.417468950037315e-06,1.6167974542762422e-08,-2.3960379739890418e-15,-5.5022549961647e-11,-5.462077060116849e-15,508.26477272232967,-18.31699366770718,-18.31699366770718,555.3802738182432,561.6634325711536,501.9816139694192,0.0,46.49359535238945,1.3458866085755188,0.7265644354726458,0.3239131885621814,0.7159857538433948,0.3282380306421552,0.1635142227687354,0.284902458898042,0.1022824722959668,0.3141043325009374,0.1885435884951647,0.0585298938245214,0.1390014005928135,0.0788326892729913,0.1774026070275123,0.0273803867566221,0.0840101818436622,0.0375577549875498,0.0343771680590504,0.0257705783507093,0.1238868785617855,0.0358386309034378,0.0800230972412043,0.0931464245813888,0.0055669646396758,0.0330546711452706,0.0927422814916678,0.0303032503592357,0.0226409660169928,0.0194071220485589,0.0498887995684399,0.0653710319180588,0.0653079778929855,0.084091847965056,0.0844116890760837,0.0228047830501382,0.0338257623997926,0.0714620022726442,0.0505079669572982,0.0329437340671083,0.041756980957864,0.0257433020367422,0.0242010279899122,0.0092459886696059,0.0208913344125941,0.0148517070511322,0.0290262300870104,0.0280551561959572,0.0110903657265581,0.014070975482326,0.0
RR,1,A6,52441.91709961999,855.9144161324615,271.8272330113012,245.8724998342329,0.426436421588121,282.85741184676425,0.9849517319704714,0.9045175389914328,52441.91709961999,0.4264364215881213,271.8272330113012,245.8724998342329,258.4010887224729,855.9144161324615,0.778675645342312,-0.1863426679332168,1.1116607160835663,1.1055617573928234,0.1601096725331774,0.0002564436409043,2.7708687173302944e-07,2.3521077849158013e-10,-1.587163021909195e-18,-2.9116891518702998e-12,1.0423996755662985e-18,503.6818686091803,20.22749498274093,20.22749498274093,607.1590394260047,610.9725266462567,499.8683813889283,0.0,47.4734296319849,2.3405194665901883,0.1565501559152651,0.4773571126379911,0.5211375421463718,0.4533770902777175,0.234181923295053,0.4077509359371524,0.1498905044634917,0.2437632171631704,0.0677163258770288,0.0238354105740922,0.1106327942621451,0.0570783928075554,0.0910107042499107,0.1142846338013182,0.0680212577698275,0.1087350769079257,0.0834011872307971,0.0834662930647733,0.1001882390349658,0.0513707833337667,0.0558907547348436,0.0159665012655704,0.0482435545966994,0.0280989212991033,0.0682354573448888,0.0517051640291643,0.0318466113491094,0.0567982027406156,0.0325511304494668,0.0593141288653954,0.043843708536566,0.0656546719317724,0.0355406862333483,0.0223605741172528,0.0294935587418065,0.036719063177868,0.0468265556234763,0.0421301058934395,0.0389568968954566,0.019729102199101,0.0243912338853185,0.0213893344048291,0.0224992252210707,0.0239422153262356,0.0337671849846113,0.0377262015181441,0.0086772539768679,0.0100754759510873,0.0
RR,1,A7,47181.09635857999,812.8690267443321,246.7254187364118,243.7557363354005,0.1546864493515194,255.5814107766447,0.9846979018772676,0.9879636138983156,46553.72836790999,0.1009312410737565,244.2639339229981,243.0165766033332,243.46262118214813,855.6716206256261,0.7689138576779027,1.1558865663056594,1.2515549562767947,1.0051328075520582,0.1593883160405725,6.658722880386851e-07,1.2044839135207614e-05,1.82693554414998e-09,-1.972074361863222e-16,-1.1602828711103557e-12,-1.8589151484520163e-16,492.5325510334844,-1.854043656281669,-1.854043656281669,489.140087460402,493.34922198144585,488.3234165124405,0.0,44.71676454902091,0.1400256278536204,0.8730283392013927,0.31913671307692,0.1638225822617043,0.3655019589768735,0.2307547668499842,0.0866036863015779,0.0729389792546156,0.1121543364151616,0.2584451039363338,0.204460757643894,0.1011276505842724,0.1086450702301837,0.0866302226975009,0.0741445582925121,0.0709448393725754,0.040672983441318,0.0992227749105781,0.0433502254121529,0.0882487761543733,0.1024039786462167,0.0273048216542975,0.0611878197280616,0.080251481213486,0.0114715554407964,0.0841917959214767,0.0136597731004128,0.0787100708539505,0.0188998442778259,0.097776713429456,0.0873473468324699,0.0401224708412963,0.0501564941578679,0.0341622090318703,0.0642675446936534,0.0549803996644853,0.054275827497162,0.0275784381313114,0.0839214208421524,0.0252387749714178,0.0694971896224248,0.0324613257038062,0.0205011967279616,0.0400574167749635,0.0082629218578959,0.0755472584358478,0.0387924580806438,0.0123971803401844,0.0333840163552048,0.0
RR,1,A8,47007.24739730999,818.367626744332,266.4008923646017,225.26739402713108,0.5338241859491271,271.4020063025511,0.9824644549763032,0.8455954934220923,46221.14774634999,0.5116547719357846,262.07677423856666,225.1740392686521,242.5914118712766,856.8104179726583,0.7504909180166912,0.1553721368532039,1.263917966522372,1.1638853887853668,0.1614352809495099,0.0005911542793786,2.735894116238144e-05,1.6225762105713793e-07,-1.1730697019086224e-13,-1.7930395392230194e-09,-3.2111085945712254e-13,422.8097166264745,-22.730447828450203,-22.730447828450203,564.3670263797788,567.927400583618,419.2493424226354,0.0,44.59813849889987,3.439471147298241,1.192144237801334,0.2409688682229353,0.4646628551119781,0.1565302762839874,0.5087880525145406,0.3157883312959796,0.1715938696976712,0.16195865259512,0.1276581894137912,0.1526840482391086,0.1257231284735143,0.0395862977200541,0.1885943056073639,0.0645686821398442,0.0265364753548351,0.0728301306687584,0.0851132050901616,0.0869615934641101,0.040696358230593,0.0600852734002029,0.0341861959804347,0.0820839209660908,0.0552146329587154,0.0409554713879752,0.0892441495338167,0.0551779386879242,0.013884278803861,0.115312782042558,0.03482903753127,0.0797279242879602,0.0175140615843756,0.0637008231670724,0.0911229642285144,0.0860466147801997,0.0607388047157714,0.0178508850880553,0.0862788290141576,0.0948822720463716,0.0203797238610038,0.0490241054460269,0.0420682962527248,0.0273495106105373,0.098041545696052,0.0753105724106657,0.0826177302022938,0.0529984369432002,0.0381969325912716,0.0148925076556337,0.0
RR,1,A9,49546.95396194999,838.4752055205909,263.77987393767967,239.90737375376963,0.4157074178531076,274.93,0.9829059829059827,0.9094984017258644,49153.90413647,0.3726905288519841,259.93366542299486,241.2069248463215,250.16933170289855,902.4906524612376,0.7449026345933563,0.2367821023811927,1.318613575532195,1.0776376573293018,0.1598884834571491,0.000142392641681,5.97047119812387e-06,1.0593441122663621e-08,2.484600519171213e-15,1.2566834653627839e-10,-9.615067532573038e-16,485.3477375646234,-17.695001129016756,-17.695001129016756,554.4070703572174,558.6770292992593,481.0777786225815,0.0,45.96138946648186,1.702426471318947,0.629045877493713,0.2783745982589765,0.8046443101295083,0.4251312382032789,0.3036387942163632,0.4620031598910004,0.0745010009108553,0.1685502702601602,0.1546402499455993,0.175576929017881,0.1835463253911913,0.1521149972651976,0.0066894719577226,0.0872021463621056,0.092084564184929,0.0592693140509962,0.0602094048747356,0.0485960580958034,0.024385541621154,0.0655252111494799,0.0552588018319573,0.0870725694727365,0.0458507110389631,0.0322834076723632,0.0321695414065627,0.0252713812312745,0.0518862826762941,0.0610295222454796,0.0517512748919345,0.0367671760319615,0.0738962193744807,0.0683704703062563,0.0280803804445873,0.0587043638696122,0.0387337565869775,0.0603203130903666,0.0323175274304604,0.0162810451480479,0.0352621240431758,0.0682189782528817,0.0525746448389645,0.0142077223243482,0.0682756168655385,0.031648326128827,0.030659974055629,0.0287904433802179,0.0174811759981925,0.0348219638318967,0.0
RR,1,A10,44240.78131797,795.8205896027848,239.8008323049909,235.9404253924445,0.1787109915185027,256.4081550224564,0.9825415477589392,0.9839016117023458,44082.04965767999,0.1692063385795602,239.1755520999246,235.72679577879103,236.9113944856543,817.1478975616878,0.7286356821589205,1.260514400162613,1.2053958497189752,1.0146303109484842,0.1598894389073518,5.392251354110979e-06,1.876929184943747e-05,1.917580710201381e-08,-8.584922547427564e-15,-3.4418394124189665e-11,7.657969888616371e-15,471.74640646845086,-3.937474950182615,-3.937474950182615,460.72880123922505,473.0089120900713,459.4662956176046,0.0,43.53613075086322,0.3535403152957772,1.0715540852637575,1.4315192241619816,0.3991678041798394,0.6690160475762664,0.3754142246205963,0.3210672999360091,0.0407937376072374,0.3033062954634882,0.127898219249834,0.0356209113216781,0.0569399803477865,0.0268042135336997,0.1118500572420653,0.0555018844827654,0.0421245957957534,0.1016318577202384,0.0248284389021804,0.0521198599366064,0.0533166346239889,0.0328335805274366,0.0396922184133781,0.0646962824826625,0.0762400501108781,0.0419030421232019,0.091296943979815,0.077759017635267,0.0751302649342353,0.0422955110652433,0.0595283887982405,0.0295945176806501,0.1172230524376532,0.0066486735613022,0.0597888460630976,0.0733840835470028,0.059464524001384,0.0705627796729854,0.0703561965180993,0.0443503605005454,0.0420944666894215,0.0103060460692758,0.0452600031203169,0.0612367330481752,0.0186439803332184,0.0627456229004633,0.0753087668556715,0.0448587808739429,0.0031807311638649,0.0195210758182311,0.0
