Run,Plate,ID,area,eccentricity,major_axis_length,minor_axis_length,equivalent_diameter,perimeter,extent,orientation,form_factor,aspect_ratio,moments_hu_0,moments_hu_1,moments_hu_2,moments_hu_3,moments_hu_4,moments_hu_5,moments_hu_6,inertia_tensor_0_0,inertia_tensor_0_1,inertia_tensor_1_0,inertia_tensor_1_1,inertia_tensor_eigvals_0,inertia_tensor_eigvals_1,locoefa_coeff_0,locoefa_coeff_1,locoefa_coeff_2,locoefa_coeff_3,locoefa_coeff_4,locoefa_coeff_5,locoefa_coeff_6,locoefa_coeff_7,locoefa_coeff_8,locoefa_coeff_9,locoefa_coeff_10,locoefa_coeff_11,locoefa_coeff_12,locoefa_coeff_13,locoefa_coeff_14,locoefa_coeff_15,locoefa_coeff_16,locoefa_coeff_17,locoefa_coeff_18,locoefa_coeff_19,locoefa_coeff_20,locoefa_coeff_21,locoefa_coeff_22,locoefa_coeff_23,locoefa_coeff_24,locoefa_coeff_25,locoefa_coeff_26,locoefa_coeff_27,locoefa_coeff_28,locoefa_coeff_29,locoefa_coeff_30,locoefa_coeff_31,locoefa_coeff_32,locoefa_coeff_33,locoefa_coeff_34,locoefa_coeff_35,locoefa_coeff_36,locoefa_coeff_37,locoefa_coeff_38,locoefa_coeff_39,locoefa_coeff_40,locoefa_coeff_41,locoefa_coeff_42,locoefa_coeff_43,locoefa_coeff_44,locoefa_coeff_45,locoefa_coeff_46,locoefa_coeff_47,locoefa_coeff_48,locoefa_coeff_49,locoefa_coeff_50,locoefa_coeff_51
RR,1,A1,111588.35718386999,0.2044160238244217,381.4857380115354,373.43032486946703,376.9332952904736,1338.36221450692,0.7923465006440532,0.05261377082933985,1.2773755106606923,1.0215713952659953,0.1596165490683441,1.1600994952341252e-05,1.8598093628428524e-05,4.824832146467814e-09,-1.412213411261499e-15,-1.6430406153789145e-11,-3.074748919001363e-16,1153.2070615015034,-2.6407050311584044,-2.6407050311584044,1203.212052394461,1203.351118188541,1153.0679957074233,0.0,69.04852168336684,0.7310105124036383,1.6853463536272624,1.2838031349602497,0.9613088332328623,0.4019419837059394,0.26784612660546,0.21068265233269307,0.4818588068503216,0.2074473162996648,0.25621187353721525,0.14335850903641673,0.09251682797124468,0.14575540038878632,0.1515810751793915,0.07489892845303145,0.08899657187833382,0.11193148158600005,0.04780482864923451,0.06171066479446622,0.04559890958466062,0.03390598896982928,0.0704094919764352,0.021987748691246145,0.034244184577747916,0.06949705788552972,0.00797831102261526,0.04632132224474119,0.029780915774209844,0.026231998181786897,0.07607287998241836,0.06595408537565174,0.005716936168844761,0.07022323969651732,0.03495796983173343,0.06378418397788008,0.06076231982187868,0.05491470368599796,0.04925485926437137,0.03716749669677821,0.06586235169355084,0.09167368197250998,0.06920243498468054,0.060781238572228995,0.057111379368469176,0.03837196903490193,0.03631723633651418,0.027287346173692908,0.008082022754601074,0.01881236219795556,0.0
RR,1,A2,99638.13075917999,0.49575616478578866,385.1570147740869,334.49413814973616,356.17861845720176,1265.903480831111,0.7586762589928058,-0.31113491141374655,1.279869685352386,1.151461179273855,0.16323585941911406,0.0005230372662664128,0.0002350728553912859,1.2278078772631835e-06,2.059185304909947e-12,8.695410402763486e-10,2.0757273664249743e-11,953.4056989307014,87.8612835968167,87.8612835968167,1198.3693999320603,1226.6237722092887,925.151326653473,0.0,65.31317226443686,4.425273709660452,5.3659625134529465,0.49324956755955174,0.3638589190191514,1.2193316159304421,0.962113803783163,0.3165844193539049,0.10289980668987371,0.06959215365918181,0.33407303360903806,0.0740924978969043,0.15325488017757607,0.23842333092164186,0.06953551419045324,0.049320176653881734,0.10233842943070837,0.037807846943871085,0.06468477996493054,0.06896676904189933,0.020754800672474,0.056454581892517244,0.08690659561463193,0.03815992882963899,0.01201084750487458,0.09453133121555161,0.07315709798448297,0.03261338811997474,0.029777460962316257,0.037667370311301136,0.021871029318652237,0.014472731041772307,0.09654857177252579,0.0789760420813101,0.03828088684023546,0.02963428060359005,0.025503988215482453,0.053543990645669,0.03597249666194949,0.028229871997342896,0.04904781322711364,0.05136637310223945,0.016705204936842376,0.06062202559876798,0.025176384493153986,0.06400756139308457,0.042461055557427,0.022831491684376967,0.022984763422104502,0.006430236130717099,0.0
RR,1,A3,103115.10998457999,0.37096627693097395,376.60879042299706,349.73637414558766,362.3399449302862,1293.5444587945994,0.7733560090702948,-0.1513101547196734,1.2913100957169437,1.0768362065371646,0.16010608948574367,0.00013996355099202577,3.362016974068488e-05,6.502767052921108e-08,-8.891569830068791e-14,-7.558532876174495e-10,-3.6588715884059935e-14,1015.0539309856604,24.04941576159473,24.04941576159473,1169.1133417788546,1172.7802900424967,1011.3869827220183,0.0,66.38444944147554,2.450130457533758,2.137007955404761,0.4036874405193269,0.466111203322422,1.14616428330494,0.29006530368174693,0.32492385480377345,0.3626570612849595,0.027258135781104382,0.2491272246166991,0.16220494748503572,0.04551931014324196,0.17883219848724896,0.07671541651158419,0.061195394793235144,0.10387075034114518,0.14937216925389812,0.10491706734441775,0.018157242719824655,0.1102459055644985,0.035927050693032425,0.07457263049184462,0.03273954409271491,0.05029382859505385,0.023349031738965173,0.051914344738162546,0.028006321751962087,0.03581461067572363,0.07785343025769492,0.03873715424073667,0.00835596782034862,0.02825103970020104,0.06451163393355118,0.012162160123941964,0.04937306006182467,0.038202167195238404,0.06431611299179994,0.04783927093239341,0.026357729156609958,0.051541732078504605,0.0532049608083293,0.08461489437312998,0.08204032073883782,0.0657149862491164,0.012350238975116565,0.041848140642437456,0.056990897096894914,0.024532835530233978,0.03035282749366342,0.0
RR,1,A4,106388.00564674998,0.6966761883826579,436.4942943461155,313.13477888261025,368.04539920361714,1354.2244455297612,0.7082473708046093,0.08687468381678876,1.3717619952900815,1.3939502213829496,0.16953312604898793,0.0029512965654011243,9.297570103168554e-05,5.961452605150534e-06,1.3664865286244305e-10,3.2023266305349884e-07,3.202045663901208e-11,816.5276634825485,-66.0938000523711,-66.0938000523711,1569.6510856569569,1575.4074524346188,810.7712967048866,0.0,67.86184677335753,11.429903286998787,2.9682281023869206,2.5978390970496847,1.4760787650531952,0.9575602462270797,0.893447876975501,0.46823791010695864,0.4138543241446496,0.1376651618650922,0.10657395529843265,0.17744556284083463,0.14653801840005798,0.16913841295851456,0.21138407349163787,0.06882003669434329,0.0073743004850420546,0.10200583039094817,0.10468872527110852,0.04721738314815941,0.10088406595347933,0.06482474467967139,0.030001854852947943,0.028505600350585844,0.05564962505411716,0.05516247427765812,0.05643361532716069,0.03532675138107801,0.024061192048415208,0.027014114059370212,0.04319959946602694,0.0465169230064734,0.06317173065555262,0.03729788196359336,0.02884504678413986,0.04043830784208561,0.01573439864945561,0.0430039528830977,0.03174239215434039,0.040685832334307344,0.04487149564038273,0.04283080356379804,0.05244200272991068,0.015185980407589707,0.07714107388541218,0.05837259688120868,0.04476356978632393,0.012178811241903705,0.02203596966520747,0.009682270330341334,0.0
RR,1,A5,91028.82785106999,0.7245636476587332,410.96878226054605,283.24292872462695,340.44309852142965,1188.6132391963995,0.7728789629059171,-0.07666142091595117,1.2350721023263527,1.4509410141712527,0.1710460181586667,0.003706326136857283,3.075836647232577e-05,7.229709912728277e-07,-1.4876759828709209e-12,-1.64292312769418e-08,3.0675763675462853e-12,667.6674694332906,55.986133278445955,55.986133278445955,1392.2397272515327,1396.5401315367287,663.3670651480945,0.0,62.81161590848328,11.5948744274095,1.5417545120518024,1.397529092818167,0.9749547364012762,0.7203315826513629,0.034222578553192225,0.5029175965844151,0.12111008363238773,0.3343665817916113,0.11774460221923591,0.2123588877598794,0.08818730650702983,0.38272241706094073,0.1527886656284301,0.03298781802221706,0.09864738961650717,0.0542726134696698,0.04806671205479817,0.057756449787802464,0.03973333596510047,0.040644915738803765,0.05407410690041812,0.09486804738010375,0.048593259232919364,0.051782563272318484,0.11319256839610481,0.13336880238324741,0.05614246924032317,0.039433605138897224,0.044970432357414054,0.061941438486483154,0.03940673182532964,0.013440142235824631,0.04453436091396177,0.03626902322017295,0.03331445672672849,0.05342793201180129,0.04331632795914416,0.019185987291733358,0.04099143272120748,0.04047967083452258,0.07539394696526995,0.028797116722231505,0.051949337666580525,0.02491951009984717,0.06630572049273986,0.010409540705503425,0.02265556877009691,0.01336211483601816,0.0
RR,1,A6,106501.38540409999,0.41142296914904936,388.1472984443894,353.77473395816804,368.24146353388886,1316.0914959361464,0.7801771871539314,-0.4062800307823872,1.2942168342413658,1.0971594667082294,0.16186109142519683,0.00022397003997302704,0.00017854390623103767,6.642630203437755e-07,1.216382349804746e-12,1.930453849154439e-09,7.1310703393200025e-12,1067.8113354230456,76.5495188842285,76.5495188842285,1212.8114427579774,1245.7442427140015,1034.8785354670215,0.0,67.51417843685226,3.1911928442655526,4.875050097576642,1.2039429957453063,0.9295726586006924,0.7370969143437558,0.38673044501367676,0.707932368801732,0.35817504505096937,0.16204835219354133,0.1655921177641389,0.1435759115019719,0.07088115899181395,0.13316995778031368,0.11013667189860932,0.1369814761358386,0.07715060978732452,0.09902539538826194,0.051988691161250974,0.08583373394602983,0.029327792981540736,0.008931062155669583,0.027548248587705295,0.038939262048544365,0.04179335246085783,0.018855541704524612,0.026745639924923365,0.0426374747450742,0.09990361095492262,0.03457678261373387,0.04666958288816126,0.027071225782041835,0.0354628077419323,0.04936544011105731,0.030152579026406643,0.034850070577786,0.005691325885497402,0.003488597119193302,0.05638256752125892,0.023663139004458166,0.07275187963485379,0.05890154257376099,0.049470781959994714,0.060983562952259,0.03222802827215056,0.057537980391676104,0.009751215152465255,0.01403500163532459,0.007987142236483636,0.019735426629583278,0.0
RR,1,A7,87566.96592664998,0.571702237237048,373.71092571255525,306.61530801164497,333.90675918628443,1196.8946622603378,0.7437724704673857,0.3362552435006427,1.3018522381542328,1.218826705476695,0.16678150304115946,0.001061456441466573,0.00044200324250094224,4.74772299372087e-06,-1.9484486561642438e-11,-3.4519777804022685e-08,-2.166162043813175e-10,818.4539785105269,-117.56324837025836,-117.56324837025836,1113.7097342213053,1154.801510052152,777.3622026796802,0.0,61.39701656287045,6.221490485500229,6.556945576394366,0.28835321533655656,1.339194122698287,0.7292251716121094,0.5960132014154054,0.8229356544562438,0.38949587398461094,0.16836298832805766,0.4972649427708542,0.12208892785666481,0.09767648562781107,0.1402665796986889,0.013982405983056917,0.12533557620455885,0.12474053976911852,0.11995256663106202,0.13820720481620563,0.06743527864591174,0.060234943391719586,0.045529562622140536,0.04827163296037806,0.07820687234549735,0.07460131744739697,0.03329724534274956,0.028423906989436722,0.031243259372777617,0.03965330188252213,0.07375129360142992,0.08328948108205653,0.025135285407746424,0.056773302624526116,0.06005151330612942,0.053452743320669405,0.08067541684970508,0.028322473382175983,0.0032788986791351038,0.027741432259320103,0.040916946706162215,0.0556895227961293,0.03479266422878878,0.04304961369008504,0.023560042253617217,0.039495539519973866,0.01868117579367203,0.026806693654998905,0.021950910667880477,0.030188642771318018,0.030091617353813847,0.0
RR,1,A8,110560.38071722999,0.800327685889437,494.1462170357459,296.27170764993826,375.19308203930433,1441.1441800183409,0.696656506001143,0.04096574551133107,1.4948770513307197,1.6678818944791296,0.18765617394487677,0.007817254417074421,0.0007622188759567382,6.978564739091187e-05,1.596381911351092e-08,5.9284110978807565e-06,2.05016141431534e-09,727.9676885153388,-52.91968521638617,-52.91968521638617,2016.8791677763738,2019.0482756626516,725.798580629061,0.0,69.80597056697677,18.494358996572394,7.539917835899106,2.4139723131305226,1.8191953328485715,0.874064835002476,1.3300640137849058,0.8096027416641814,0.8029782414000652,0.6439948165820285,0.48150912420896047,0.2881138545222394,0.2898336049573862,0.11819335592745484,0.3173191572392861,0.20035837099900114,0.2117463139651949,0.026086603927235035,0.10438851623217084,0.10838981315941557,0.06429500055699001,0.12321999907278472,0.06039559158851676,0.05040846207406996,0.010255064706838951,0.04711536623347956,0.0832967324668383,0.034825464119813306,0.03527659153199065,0.07635294287979574,0.10240760128622144,0.040564101625557326,0.038275085097009484,0.07447193216130464,0.07460398847686221,0.05572890489277158,0.06583518663243618,0.018412510887018913,0.015126072096719225,0.02608252590635929,0.034294131340152904,0.060806231630405834,0.06119495631401481,0.024831812508028035,0.02964949672836583,0.030970639927621165,0.033510889091305736,0.027651405302804424,0.010195358760404383,0.022147388651590987,0.0
RR,1,A9,99449.16449692998,0.5543842467208779,391.40907874659086,325.7544489411416,355.8407072390165,1252.271435730661,0.7458616780045352,-0.1462395465449658,1.2548330423487755,1.2015463795471044,0.1629708437232566,0.0008756385244552626,8.446415362909211e-05,5.945164792379132e-07,-7.166368875277316e-13,-4.922355723199853e-09,4.1515096733579655e-12,885.7051069598141,56.12734530491673,56.12734530491673,1258.5022839070728,1266.769338719409,877.4380521474778,0.0,65.3165503366315,5.909121933723951,3.073635557537471,0.7143875255877362,1.614288675603928,0.49094761935117565,0.8666464644455341,0.2965827670631472,0.19349373774036183,0.1941056186137123,0.13137141414140632,0.2270779319191364,0.12084832485059714,0.16638569048360605,0.0918500866422574,0.1376747732327796,0.04792375152508707,0.08809890257993774,0.18103831254233868,0.07865208762619025,0.035332042846596655,0.0411844481055215,0.11041290414455164,0.01979455016722328,0.023239996168580575,0.04693658890565662,0.09083484616886735,0.05313893358406762,0.010349088658752179,0.04800485736076829,0.05547732883871183,0.07765538150779046,0.021398689159898586,0.033542095905401643,0.0727963820231353,0.027122514943702696,0.037130427092272426,0.027236141773706188,0.08215033214121259,0.04978522597987019,0.07412877758064701,0.0299873134305568,0.03983899263925318,0.055945421788454526,0.018286088170366078,0.036413357824350706,0.04124979651983365,0.056537363992060975,0.013337931646936084,0.023430915933654747,0.0
RR,1,A10,109290.52743490998,0.500250865233953,401.7214811322193,347.842804262813,373.032198871747,1303.921975525176,0.7797972171286809,-0.06883764725286108,1.2379720042460045,1.1548937514564719,0.16148172416443823,0.0005333921327848113,3.896731779316614e-05,1.6744603253000174e-07,-2.5728674552069475e-13,-2.0723083374392638e-09,-3.4168764844499606e-13,1002.0446631505697,22.91472975513992,22.91472975513992,1332.8195865430425,1334.3994789196163,1000.464770773996,0.0,68.39172157200548,5.039279356831072,2.1313479071763717,1.0736642166185635,1.434642186122841,0.17081179825105672,0.6946119459568983,0.1225916627671098,0.13413532168293135,0.2102472455498676,0.24839372670591028,0.05692667682428715,0.15629932698580398,0.133059206817598,0.014862828557305852,0.15344857841237186,0.03955755005947291,0.023374617265043838,0.07138509423121978,0.08205076707592274,0.12015697311040423,0.06178027073188137,0.035046482875777,0.033968657287908016,0.054276934698394515,0.050932922038780734,0.040581757203957056,0.033896101516641075,0.01678127979216076,0.008548488258563277,0.03310130500142555,0.032547456431543,0.03609663639521245,0.017623567271298612,0.03727370574003802,0.06053291709989028,0.04217050629050959,0.023662672961928043,0.023415820019888126,0.03692805602477844,0.031136265409729868,0.07131015225095354,0.10522300696036985,0.06847249289885879,0.03263120834932858,0.041150210070999275,0.07461944998042944,0.07531200534175092,0.013735986541057059,0.020786508175136942,0.0
