,Accuracy,Classifier,Feature Set
140,0.6255060728744939,LDA,96h_bf
141,0.5587044534412955,LDA,96h_bf
142,0.5256410256410257,LDA,96h_bf
143,0.4807692307692308,LDA,96h_bf
144,0.43162393162393164,LDA,96h_bf
145,0.5192307692307692,LDA,96h_bf
146,0.5811965811965812,LDA,96h_bf
147,0.6794871794871795,LDA,96h_bf
148,0.5747863247863247,LDA,96h_bf
149,0.3881578947368421,LDA,96h_bf
150,0.6761133603238867,XG Boost,96h_bf
151,0.5748987854251012,XG Boost,96h_bf
152,0.5705128205128205,XG Boost,96h_bf
153,0.6474358974358975,XG Boost,96h_bf
154,0.5534188034188035,XG Boost,96h_bf
155,0.6367521367521367,XG Boost,96h_bf
156,0.7136752136752136,XG Boost,96h_bf
157,0.6581196581196581,XG Boost,96h_bf
158,0.5811965811965812,XG Boost,96h_bf
159,0.587719298245614,XG Boost,96h_bf
160,0.7935222672064777,SVC,96h_bra
161,0.7408906882591093,SVC,96h_bra
162,0.6752136752136753,SVC,96h_bra
163,0.6474358974358975,SVC,96h_bra
164,0.6581196581196581,SVC,96h_bra
165,0.6965811965811965,SVC,96h_bra
166,0.7072649572649572,SVC,96h_bra
167,0.811965811965812,SVC,96h_bra
168,0.7905982905982906,SVC,96h_bra
169,0.6907894736842105,SVC,96h_bra
170,0.8319838056680162,RF,96h_bra
171,0.6619433198380567,RF,96h_bra
172,0.7136752136752136,RF,96h_bra
173,0.6688034188034189,RF,96h_bra
174,0.7136752136752136,RF,96h_bra
175,0.6965811965811965,RF,96h_bra
176,0.6688034188034189,RF,96h_bra
177,0.7735042735042735,RF,96h_bra
178,0.7628205128205128,RF,96h_bra
179,0.6074561403508771,RF,96h_bra
180,0.7267206477732794,LDA,96h_bra
181,0.7388663967611335,LDA,96h_bra
182,0.6474358974358975,LDA,96h_bra
183,0.6303418803418803,LDA,96h_bra
184,0.7905982905982906,LDA,96h_bra
185,0.6965811965811965,LDA,96h_bra
186,0.5918803418803419,LDA,96h_bra
187,0.6239316239316239,LDA,96h_bra
188,0.6965811965811965,LDA,96h_bra
189,0.6337719298245614,LDA,96h_bra
190,0.7550607287449393,XG Boost,96h_bra
191,0.688259109311741,XG Boost,96h_bra
192,0.7029914529914529,XG Boost,96h_bra
193,0.6474358974358975,XG Boost,96h_bra
194,0.6858974358974359,XG Boost,96h_bra
195,0.7350427350427351,XG Boost,96h_bra
196,0.829059829059829,XG Boost,96h_bra
197,0.811965811965812,XG Boost,96h_bra
198,0.7628205128205128,XG Boost,96h_bra
199,0.618421052631579,XG Boost,96h_bra
200,0.7550607287449393,SVC,96h_both
201,0.714574898785425,SVC,96h_both
202,0.7136752136752136,SVC,96h_both
203,0.6858974358974359,SVC,96h_both
204,0.7521367521367521,SVC,96h_both
205,0.6965811965811965,SVC,96h_both
206,0.6581196581196581,SVC,96h_both
