Run,Plate,ID,area,eccentricity,major_axis_length,minor_axis_length,equivalent_diameter,perimeter,extent,orientation,form_factor,aspect_ratio,moments_hu_0,moments_hu_1,moments_hu_2,moments_hu_3,moments_hu_4,moments_hu_5,moments_hu_6,inertia_tensor_0_0,inertia_tensor_0_1,inertia_tensor_1_0,inertia_tensor_1_1,inertia_tensor_eigvals_0,inertia_tensor_eigvals_1,locoefa_coeff_0,locoefa_coeff_1,locoefa_coeff_2,locoefa_coeff_3,locoefa_coeff_4,locoefa_coeff_5,locoefa_coeff_6,locoefa_coeff_7,locoefa_coeff_8,locoefa_coeff_9,locoefa_coeff_10,locoefa_coeff_11,locoefa_coeff_12,locoefa_coeff_13,locoefa_coeff_14,locoefa_coeff_15,locoefa_coeff_16,locoefa_coeff_17,locoefa_coeff_18,locoefa_coeff_19,locoefa_coeff_20,locoefa_coeff_21,locoefa_coeff_22,locoefa_coeff_23,locoefa_coeff_24,locoefa_coeff_25,locoefa_coeff_26,locoefa_coeff_27,locoefa_coeff_28,locoefa_coeff_29,locoefa_coeff_30,locoefa_coeff_31,locoefa_coeff_32,locoefa_coeff_33,locoefa_coeff_34,locoefa_coeff_35,locoefa_coeff_36,locoefa_coeff_37,locoefa_coeff_38,locoefa_coeff_39,locoefa_coeff_40,locoefa_coeff_41,locoefa_coeff_42,locoefa_coeff_43,locoefa_coeff_44,locoefa_coeff_45,locoefa_coeff_46,locoefa_coeff_47,locoefa_coeff_48,locoefa_coeff_49,locoefa_coeff_50,locoefa_coeff_51
RR,1,A1,74883.55040442999,0.29400025962367543,316.73631113476483,302.7382574499084,308.7793672269717,1091.5587834840792,0.7493381741169352,0.610485547999096,1.2661873377380541,1.0462381391858693,0.1602257290471874,5.238047757527883e-05,7.135988514222326e-05,4.536276271423007e-08,1.8037662680484407e-14,1.4667489996169296e-10,7.959802227839718e-14,781.3909294258344,-33.67925943636771,-33.67925943636771,805.965368244651,829.5287872814001,757.8275103890853,0.0,56.64673921136277,1.4105794838078536,2.571024267510426,0.3791415537410699,1.178232435227344,0.45747908628910156,0.24343638365655335,0.11908943674653583,0.2713262516884931,0.2409305510297658,0.11734561852840736,0.04104569374360166,0.15909491716115803,0.12584102243225,0.12391559671843877,0.08251262134219468,0.02765115570513063,0.09987769223794273,0.04480256803343381,0.05312302323661341,0.07419743917789016,0.06351528339756092,0.027060417180936214,0.09457486097403382,0.05811454572378167,0.043718822900940396,0.03899676835438947,0.04672000500483352,0.03632403477281065,0.05036502720371623,0.053212076608859606,0.03326687185853863,0.03313876106109377,0.022424189608982306,0.03225698869223384,0.05521583166379379,0.07846263518943526,0.02016909322966954,0.014823069255798271,0.040248633287783345,0.08610416864121362,0.049468189635360656,0.04364935959910817,0.06099432301067422,0.012201240363969267,0.04449272510222623,0.01844731971113553,0.04092606335312936,0.024937626304592196,0.051220884065846684,0.0
RR,1,A2,60121.50599745999,0.32826272911717486,285.74096994281297,269.90705131415206,276.6750421071592,960.2259524612379,0.7651755651755652,-0.13842467489059557,1.2204139536308325,1.0586643385253074,0.1606098721349053,8.365207049997831e-05,9.690393285925072e-05,7.17568097036662e-08,1.3291376843984715e-13,5.069963104383782e-11,1.3467689436520363e-13,603.7563019831975,9.942037851667715,9.942037851667715,673.7346209778392,675.1197023519503,602.3712206090864,0.0,50.835391093904406,1.4282726388908342,2.80756590056345,0.9292147552881743,0.21114510959027846,0.4741998540221397,0.5658329574070405,0.29811656170383877,0.22793454399194557,0.17826229553906608,0.06451325035289521,0.11339495446108454,0.14169718088736638,0.03609606693589982,0.09260946843251569,0.04829841745346654,0.02443438665356172,0.06973728623199792,0.0406162409826058,0.09768870192765891,0.06654298069289699,0.046598385951522825,0.08647467664025961,0.043739702737619075,0.06044735904372525,0.025238886621647447,0.043802353750852396,0.0842871943275,0.037625499768704995,0.060681265825634705,0.07040116774195744,0.0859588299724048,0.011139875453189754,0.04688819280795475,0.05582694942175795,0.026404844933266162,0.03890960680693019,0.06901963025408077,0.08365474484156987,0.007229171357388209,0.02378854856377755,0.03815556259788901,0.028134818681117363,0.024878971424921698,0.01987053534508562,0.06612785922542355,0.006544924680547807,0.03603769489943777,0.025325976992805425,0.018151650655212324,0.0
RR,1,A3,74218.38916130998,0.44105480599516894,325.07065135072344,291.7444639008449,307.4049251829311,1098.1961808311114,0.7438636363636364,-0.22706703776810203,1.2931189314469451,1.1142307449618138,0.16066247423845287,0.0002996527497094482,9.919148359517835e-06,1.0072562546846723e-07,7.381116454775675e-14,1.378219742334914e-09,6.847304990505287e-14,712.4006677497806,37.28194080034696,37.28194080034696,865.1441667975881,873.7582233543616,703.7866111930072,0.0,56.41759853168938,2.9287824440378203,0.8998280152103025,0.9159157914532892,1.3346515848858045,0.912966199993978,0.7000597439167654,0.47245326282512834,0.1934033251250046,0.19670002904930445,0.2786760605051284,0.27949919653198274,0.051343790036308894,0.1865062384848584,0.10003901194044175,0.12343351382827736,0.10404389792200158,0.02364392495167332,0.12110004062312588,0.03448610443322936,0.06883550259700733,0.02260682658192488,0.09668906271797038,0.03925754810776627,0.09470557337403375,0.07076063586593741,0.0479868085784761,0.06542776192646212,0.02774315993692716,0.06795128245375803,0.03350607626690368,0.01906706219658903,0.04689507897115202,0.010502626821094629,0.034818249737245656,0.05799679108830195,0.05524390782330232,0.067899204177575,0.017247315450945974,0.013867046530826512,0.019518763437703514,0.01349439678544052,0.04743426417167874,0.010465034069267246,0.00507662585724148,0.07200471088213968,0.009359220993884415,0.045763189246834764,0.012756010319747166,0.0018640549588562986,0.0
RR,1,A4,62547.83280474999,0.37939452173802246,293.6886685234625,271.7310338961029,282.20271820889843,1005.4680047078201,0.7811762484659681,-0.09083633502306293,1.2862173988986891,1.0808065030796417,0.15996836103525602,0.00015390349603596273,1.415043687592039e-05,1.3293282337991315e-08,-3.671177832065019e-15,-5.291500322105849e-11,-4.4455456144204206e-15,611.3848867534981,9.273853608492074,9.273853608492074,712.3533008132456,713.1980283153383,610.5401592514054,0.0,51.795268945754955,1.9946558531051808,1.0977340811770566,0.5158794279125025,0.6126409135906585,0.4769543539937652,0.449368531926148,0.3343455817186117,0.14397575972070012,0.20088757064554238,0.2529856980494307,0.02012550167150001,0.1476009967885621,0.13105383015429756,0.07304611398862472,0.06127682812339627,0.04885666293450782,0.10041521773765172,0.013302690071271793,0.04515519836164538,0.05271772554542592,0.032807868298791294,0.04653916337196986,0.031687893687566394,0.04903868756326797,0.03931071975988215,0.039646338820122404,0.06728916695715159,0.037990837829605544,0.06630203908492002,0.06653193153723962,0.013336567188971906,0.09019271427603247,0.02593617333877121,0.04286620453583309,0.03923759906689483,0.05103550423358095,0.059548078518970024,0.018170661049140786,0.0330024059408214,0.022317291894662087,0.05477136424208195,0.03701730101169159,0.05807396083914205,0.08170118891276883,0.05220578514081403,0.010058371032012759,0.030055080762610768,0.0389632478976464,0.028981733453021737,0.0
RR,1,A5,67997.61980803999,0.4394742489283868,311.94300810914655,280.2044256999556,294.2401374514761,1040.5418126667232,0.7594765723934149,-0.17939398148664173,1.2671134413068552,1.113269382986751,0.16160764246820358,0.00029840587306728656,0.0001391676222171502,6.337839256892986e-07,-2.152028952909676e-12,-4.9682398628227766e-09,5.549595836658055e-12,654.1585161311749,27.283682402395637,27.283682402395637,799.6638355127843,804.6115543121829,649.2107973317763,0.0,54.009789069544404,2.7615547388835315,3.4083447287279616,0.7619634145739805,0.534048377928753,0.5212681658891339,0.45523305007880766,0.2373713041666826,0.1269759990394354,0.36935984578959574,0.2302868739594823,0.04737172783503255,0.05272862479707983,0.12186554208313985,0.04118584353674227,0.056708513804966075,0.05334044987039266,0.11254171833948608,0.05926508414127393,0.017037282041000183,0.03158033121844787,0.012110162219026058,0.12600947401741008,0.05182281936697409,0.05148766594781431,0.05876917002198496,0.05695813862477414,0.08644801864207173,0.05602512590013156,0.024662345875423507,0.031239006239298192,0.03145068064101169,0.041303615704158934,0.02162392196744622,0.005477387964679636,0.027709834090810945,0.07728150062961871,0.06878203601254812,0.15825523659779064,0.042299874453572014,0.018030179206711166,0.04648275998171698,0.08580006598309725,0.05399648449768111,0.07688411499420962,0.031099043522907363,0.016929281321070997,0.04118356295732144,0.01827145337170789,0.007316223220459335,0.0
RR,1,A6,75344.62808432,0.07734833005413908,310.4682057863136,309.53808349618623,309.728526229535,1029.7064763379467,0.7947062106354141,-0.010145108395816529,1.1198625748178723,1.0030048719033917,0.15943765403849047,2.2883778856288386e-07,3.39131333890772e-06,7.323578457999924e-09,-1.145494721439044e-15,2.6310112444644658e-12,1.412275956906181e-16,792.2535627652146,0.0483725288499447,0.0483725288499447,797.0209726904585,797.0214634518442,792.253072003829,0.0,56.79854631544778,0.07863616216335804,0.5775735246961631,0.9950945464743812,0.79793927546475,0.3232246750886647,0.5868889461705102,0.21472576091787637,0.4653768039319599,0.1347863356091002,0.17926750897288435,0.15193403666331695,0.07766204182759025,0.042370657663514374,0.05690972856919433,0.08276850855396789,0.11436051528322153,0.03798424450672502,0.10856500005431428,0.0753146990441517,0.01346902359545191,0.062160849093483926,0.028473749254433113,0.02968825476252472,0.011031465996483192,0.08036511965174037,0.02040849195442889,0.05472703356007961,0.061138937139327144,0.04243919793521908,0.023149489121129685,0.01090718333798694,0.04301669740895706,0.025095585488201066,0.024782544450345056,0.009796859161100993,0.03130641452187614,0.027205257865104915,0.021641575470785344,0.01877639364219206,0.035078990781907446,0.014138560890276888,0.01310682599528608,0.05388673057227692,0.031572015958654345,0.013540953749871262,0.022345832901428886,0.03979332811364329,0.01057025515136074,0.01150352361690676,0.0
RR,1,A7,64263.64646597999,0.18054955871016434,288.5569459370285,283.8147688882824,286.0472268164224,944.6735630731083,0.771156462585034,1.113457364024969,1.1050661973722697,1.0167087042979526,0.15932018245954915,6.968529798084598e-06,6.640286270305696e-06,7.601142103792495e-10,-3.4364761956332655e-18,-2.3941496301609075e-13,-5.3892775695511394e-17,684.1158944653926,-8.891757269007952,-8.891757269007952,670.4242968056947,688.4918739683087,666.0483173027785,0.0,52.47448499408273,0.42212328852043274,0.7463555292636985,0.5551331457533588,0.42431296851288824,0.31320628944179485,0.10524567744391522,0.03944755945321194,0.09499467396109572,0.06490104607986581,0.2216383778822036,0.052960010324526484,0.09770913414333081,0.09546230955604999,0.10348371129673842,0.0900195596354744,0.08887424551550852,0.07028692518766819,0.011755669651489555,0.04502116604180662,0.015749155156688885,0.03859414747406343,0.01720800602474172,0.012366399393258612,0.037973586927046055,0.06439059908726803,0.02867477314111243,0.013650723263301374,0.015426526202802012,0.011810699098597435,0.05282068241883736,0.05576479025337801,0.012989069926306149,0.00835232549317641,0.03892654752180151,0.03817041678231735,0.033991986789680365,0.05981605638655615,0.017125530248638592,0.025712662948540337,0.029591252896440427,0.014735562835650477,0.03298880183749775,0.05677861303775209,0.0254740660513377,0.04898239732809819,0.030879448854436695,0.02878448940264672,0.027701286443052798,0.020186668422823035,0.0
RR,1,A8,64029.32830078999,0.2455588844996751,290.22812429369714,281.34182562182167,285.52525775383884,979.9427577671729,0.7686235368841303,0.40862947048187154,1.193473019080739,1.0315854162538223,0.1594831533759442,2.4580048218852798e-05,6.669208968069523e-06,6.314418030156486e-09,8.656587500004879e-16,2.129157056546848e-11,-9.642231292804105e-16,661.1229872426067,-15.313914990836997,-15.313914990836997,689.8588050050167,696.4897722357657,654.4920200118578,0.0,52.39855846133116,0.7918454912511058,0.7318413523358546,0.8027111309769022,0.21787921565738044,0.5226553268105864,0.4067790926106976,0.3943422480751002,0.21454709752926954,0.25545468702230356,0.10639849251210644,0.12649928269240734,0.07974550138266595,0.12735389062002994,0.03807593810145943,0.128082474070001,0.011411051798094237,0.04286562803370452,0.07151526345456193,0.01641896535327676,0.015425496748981034,0.04792337279069344,0.06987709331217502,0.08223976745665258,0.05993027369120853,0.0484870693232974,0.05757789648769972,0.06604856227474429,0.016194682675850683,0.0847008057577414,0.04143355610286097,0.03848646572143838,0.047657036749052424,0.01938094968414652,0.046019568959260376,0.06610114519705818,0.042968636368216885,0.038473619986793745,0.06941834382357753,0.026315636474783455,0.07549323975730382,0.03141808473440858,0.03834962843568969,0.06264469321905232,0.04937274328880029,0.03071085413138859,0.027109766850944027,0.023509438040368882,0.021005163828298146,0.013515942135688927,0.0
RR,1,A9,67619.68728353998,0.41229437132174185,308.9570102860889,281.47549598173435,293.42130095142807,1069.8742251187907,0.7152222577550368,-0.016935791908240135,1.3470460032923561,1.0976337716663547,0.16145712888929903,0.0002249238752844516,0.00010915711761090359,6.211749508488822e-07,4.238873184866226e-12,9.247001106448818e-09,-2.8627495371365242e-12,655.1525670029816,2.271794977331013,2.271794977331013,789.2429080406877,789.2813863665501,655.1140886771191,0.0,53.96791135435488,2.5368507605535893,3.103209728176458,1.224454636375286,1.513871967049853,0.5637340291535058,0.49186304075206266,0.23672803556769123,0.08718667971018958,0.2647674282205687,0.3837324054338718,0.18985744186398587,0.23421498558454337,0.3254619025737238,0.21834149682514703,0.07941354915917725,0.06562301882055199,0.10078635047614366,0.03138317535684234,0.016685272777287537,0.03267186691514965,0.06274329471722119,0.06668686447680144,0.043439550843255924,0.04238340807042775,0.031228845945236932,0.022891732898094055,0.10329739787872944,0.0274811055742057,0.06324238153457773,0.031648905893641374,0.0332673873892815,0.014374897062397722,0.053650253665304626,0.03985443677497953,0.020664969032558864,0.032867286973067164,0.08932896968073435,0.08396428107877739,0.024596049617862367,0.019908108652666342,0.026591490416886417,0.0599443983361928,0.05724069312886387,0.03740733896898791,0.006770093853174328,0.055015574724799794,0.03941230497356802,0.021745030916304205,0.01218883598447393,0.0
RR,1,A10,70650.70613002998,0.36666358298180496,311.35708459186486,289.6721838464676,299.92544558309345,993.8846445023348,0.7596099146688338,-0.23520288498583503,1.112616742277804,1.0748601417555876,0.15998885408083696,0.0001329331026380137,1.9665598093676413e-06,1.1955151698545602e-08,1.8296647972513106e-15,1.0994270396249714e-10,-1.12175102167181e-16,699.6766616789755,24.422759507032048,24.422759507032048,795.7391574146077,801.5917842560023,693.8240348375809,0.0,55.02043210888212,1.9290515751234303,0.40903961004965467,1.6985457350981035,0.4249960020071014,0.6450800951043195,0.32250668831690654,0.3265622707584802,0.2559665235092211,0.2386059698055302,0.2205837793643816,0.05089816579268848,0.10424431864408623,0.03325264494001957,0.05647752925398823,0.08840931666121785,0.06615825001360272,0.05498892673370227,0.06278679732567598,0.12744082238060686,0.059041769737912905,0.01874336705635757,0.07284081517499505,0.025953395456917192,0.02201778442178634,0.025324524981938195,0.031849557527761876,0.015879989985907755,0.017262632014998117,0.01942380389675301,0.03399150167866494,0.04560232711109702,0.034876435335396964,0.02967323193692727,0.017269552446566663,0.03149816711428593,0.023628745831966134,0.019406957413666198,0.07548683019294684,0.024352864460925223,0.03647796470576391,0.03733259316530665,0.019462803956039894,0.01981760208919002,0.052854856919991144,0.015415866632326615,0.008746808933191698,0.033610041478564716,0.008621654556328852,0.016017445129942177,0.0
